,hash,x,y,culture_100m,culture_250m,culture_500m,culture_750m,culture_1km
1635,120310100130300,55.82862328345628,37.13928222656229,0,0,0,0,0
1636,120310100130301,55.82862328345628,37.15026855468729,0,0,0,0,0
1637,120310100130302,55.82243897783958,37.13928222656229,0,0,0,0,0
1638,120310100130320,55.81625368485024,37.13928222656229,0,0,0,0,0
1639,120310100130322,55.81006740440107,37.13928222656229,0,0,0,0,0
1640,120310100131000,55.853350633942625,37.18322753906228,0,0,0,0,0
1641,120310100131001,55.853350633942625,37.19421386718727,0,0,0,0,0
1642,120310100131002,55.847170276943466,37.18322753906228,0,0,0,0,0
1643,120310100131003,55.847170276943466,37.19421386718727,0,0,0,0,0
1644,120310100131020,55.84098893292092,37.18322753906228,0,0,0,0,0
1645,120310100131021,55.84098893292092,37.19421386718727,0,0,0,0,0
1646,120310100131022,55.83480660178764,37.18322753906228,0,0,0,0,0
1647,120310100131112,55.847170276943466,37.24914550781229,0,0,0,0,0
1648,120310100131120,55.84098893292092,37.22717285156229,0,0,0,0,0
1649,120310100131121,55.84098893292092,37.23815917968727,0,0,0,0,0
1650,120310100131123,55.83480660178764,37.23815917968727,0,0,0,0,0
1651,120310100131130,55.84098893292092,37.24914550781229,0,0,0,0,0
1652,120310100131131,55.84098893292092,37.26013183593728,0,0,0,0,0
1653,120310100131132,55.83480660178764,37.24914550781229,0,0,0,0,0
1654,120310100131133,55.83480660178764,37.26013183593728,0,0,0,0,0
1655,120310100131200,55.82862328345628,37.18322753906228,0,0,0,0,0
1656,120310100131210,55.82862328345628,37.20520019531229,0,0,0,0,0
1657,120310100131211,55.82862328345628,37.21618652343727,0,0,0,0,0
1658,120310100131301,55.82862328345628,37.23815917968727,0,0,0,0,0
1659,120310100131310,55.82862328345628,37.24914550781229,0,0,0,0,0
1660,120310100131311,55.82862328345628,37.26013183593728,0,0,0,0,0
1661,120310100131312,55.82243897783958,37.24914550781229,0,0,0,0,0
1662,120310100131313,55.82243897783958,37.26013183593728,0,0,0,0,0
1663,120310100131330,55.81625368485024,37.24914550781229,0,0,0,0,0
1664,120310100131332,55.81006740440107,37.24914550781229,0,0,0,0,0
1665,120310100132001,55.803880136404814,37.10632324218728,0,0,0,0,0
1666,120310100132003,55.797691880774344,37.10632324218728,0,0,0,0,0
1667,120310100132222,55.760541601795325,37.09533691406229,0,0,0,0,0
1668,120310100132301,55.77912118720638,37.15026855468729,0,0,0,0,0
1669,120310100132302,55.77292898016796,37.13928222656229,0,0,0,0,0
1670,120310100132303,55.77292898016796,37.15026855468729,0,0,0,0,0
1671,120310100132310,55.77912118720638,37.16125488281227,0,0,0,0,0
1672,120310100132312,55.77292898016796,37.16125488281227,0,0,0,0,0
1673,120310100132332,55.760541601795325,37.16125488281227,0,0,0,0,0
1674,120310100133010,55.803880136404814,37.20520019531229,0,0,0,0,0
1675,120310100133030,55.79150263742251,37.20520019531229,0,0,0,0,0
1676,120310100133032,55.78531240626222,37.20520019531229,0,0,0,0,0
1677,120310100133110,55.803880136404814,37.24914550781229,0,0,0,0,0
1678,120310100133133,55.78531240626222,37.26013183593728,0,0,0,0,0
1679,120310100133212,55.77292898016796,37.20520019531229,0,0,0,0,0
1680,120310100133213,55.77292898016796,37.21618652343727,0,0,0,0,0
1681,120310100133231,55.76673578505992,37.21618652343727,0,0,0,0,0
1682,120310100133232,55.760541601795325,37.20520019531229,0,0,0,0,0
1683,120310100133301,55.77912118720638,37.23815917968727,0,0,0,0,0
1684,120310100133303,55.77292898016796,37.23815917968727,0,0,0,0,0
1685,120310100133310,55.77912118720638,37.24914550781229,0,0,0,0,0
1686,120310100133312,55.77292898016796,37.24914550781229,0,0,0,0,0
1687,120310100133321,55.76673578505992,37.23815917968727,0,0,0,0,0
1688,120310100133323,55.760541601795325,37.23815917968727,0,0,0,0,0
1689,120310100133330,55.76673578505992,37.24914550781229,0,0,0,0,0
1690,120310100201232,55.71095255161478,36.67785644531227,0,0,0,0,0
1691,120310100201233,55.71095255161478,36.68884277343729,0,0,0,0,0
1692,120310100203031,55.692340342706416,36.68884277343729,0,0,0,0,0
1693,120310100203102,55.69854540142491,36.69982910156228,0,0,0,0,0
1694,120310100210131,55.74195312219277,36.82067871093729,0,0,0,0,0
1695,120310100210132,55.73575498543273,36.80969238281228,0,0,0,0,0
1696,120310100210213,55.72335574605282,36.77673339843728,0,0,0,0,0
1697,120310100210302,55.72335574605282,36.78771972656227,0,0,0,0,0
1698,120310100210312,55.72335574605282,36.80969238281228,0,0,0,0,0
1699,120310100210322,55.71095255161478,36.78771972656227,0,0,0,0,0
1700,120310100210323,55.71095255161478,36.79870605468729,0,0,0,0,0
1701,120310100210331,55.717154643259434,36.82067871093729,0,0,0,0,0
1702,120310100210333,55.71095255161478,36.82067871093729,0,0,0,0,0
1703,120310100211012,55.74815027044866,36.85363769531229,0,0,0,0,0
1704,120310100211022,55.73575498543273,36.83166503906229,0,0,0,0,0
1705,120310100211023,55.73575498543273,36.84265136718727,0,0,0,0,0
1706,120310100211030,55.74195312219277,36.85363769531229,0,0,0,0,0
1707,120310100211031,55.74195312219277,36.86462402343728,0,0,0,0,0
1708,120310100211032,55.73575498543273,36.85363769531229,0,0,0,0,0
1709,120310100211033,55.73575498543273,36.86462402343728,0,0,0,0,0
1710,120310100211102,55.74815027044866,36.87561035156229,0,0,0,0,0
1711,120310100211120,55.74195312219277,36.87561035156229,0,0,0,0,0
1712,120310100211200,55.729555860081675,36.83166503906229,0,0,0,0,0
1713,120310100211201,55.729555860081675,36.84265136718727,0,0,0,0,0
1714,120310100211203,55.72335574605282,36.84265136718727,0,0,0,0,0
1715,120310100211210,55.729555860081675,36.85363769531229,0,0,0,0,0
1716,120310100211211,55.729555860081675,36.86462402343728,0,0,0,0,0
1717,120310100211213,55.72335574605282,36.86462402343728,0,0,0,0,0
1718,120310100211220,55.717154643259434,36.83166503906229,0,0,0,0,0
1719,120310100211222,55.71095255161478,36.83166503906229,0,0,0,0,0
1720,120310100211231,55.717154643259434,36.86462402343728,0,0,0,0,0
1721,120310100211302,55.72335574605282,36.87561035156229,0,0,0,0,0
1722,120310100211312,55.72335574605282,36.89758300781227,0,0,0,0,0
1723,120310100211323,55.71095255161478,36.88659667968728,0,0,0,0,0
1724,120310100211330,55.717154643259434,36.89758300781227,0,0,0,0,0
1725,120310100212013,55.69854540142491,36.77673339843728,0,0,0,0,0
1726,120310100212101,55.70474947103216,36.79870605468729,0,0,0,0,0
1727,120310100213011,55.70474947103216,36.86462402343728,0,0,0,0,0
1728,120310100213013,55.69854540142491,36.86462402343728,0,0,0,0,0
1729,120310100213100,55.70474947103216,36.87561035156229,0,0,0,0,0
1730,120310100213103,55.69854540142491,36.88659667968728,0,0,0,0,0
1731,120310100213300,55.67992725758926,36.87561035156229,0,0,0,0,0
1732,120310100220233,55.61158453088292,36.60095214843727,0,0,0,0,0
1733,120310100220320,55.61780245591656,36.61193847656229,0,0,0,0,0
1734,120310100220321,55.61780245591656,36.62292480468728,0,0,0,0,0
1735,120310100220322,55.61158453088292,36.61193847656229,0,0,0,0,0
1736,120310100220323,55.61158453088292,36.62292480468728,0,0,0,0,0
1737,120310100222011,55.60536561552858,36.60095214843727,0,0,0,0,0
1738,120310100222013,55.59914570976734,36.60095214843727,0,0,0,0,0
1739,120310100222123,55.586702926679884,36.62292480468728,0,0,0,0,0
1740,120310100222131,55.59292481351315,36.64489746093728,0,0,0,0,0
1741,120310100222200,55.58048004918148,36.56799316406228,0,0,0,0,0
1742,120310100222301,55.58048004918148,36.62292480468728,0,0,0,0,0
1743,120310100223011,55.60536561552858,36.68884277343729,0,0,0,0,0
1744,120310100223013,55.59914570976734,36.68884277343729,0,0,0,0,0
1745,120310100223031,55.59292481351315,36.68884277343729,0,0,0,0,0
1746,120310100223100,55.60536561552858,36.69982910156228,0,0,0,0,0
1747,120310100223102,55.59914570976734,36.69982910156228,0,0,0,0,0
1748,120310100223112,55.59914570976734,36.72180175781228,0,0,0,0,0
1749,120310100223130,55.59292481351315,36.72180175781228,0,0,0,0,0
1750,120310100223132,55.586702926679884,36.72180175781228,0,0,0,0,0
1751,120310100223210,55.58048004918148,36.67785644531227,0,0,0,0,0
1752,120310100223211,55.58048004918148,36.68884277343729,0,0,0,0,0
1753,120310100223213,55.57425618093194,36.68884277343729,0,0,0,0,0
1754,120310100223233,55.56180547183554,36.68884277343729,0,0,0,0,0
1755,120310100223300,55.58048004918148,36.69982910156228,0,0,0,0,0
1756,120310100223302,55.57425618093194,36.69982910156228,0,0,0,0,0
1757,120310100223311,55.58048004918148,36.73278808593727,0,0,0,0,0
1758,120310100223312,55.57425618093194,36.72180175781228,0,0,0,0,0
1759,120310100223320,55.56803132184528,36.69982910156228,0,0,0,0,0
1760,120310100223322,55.56180547183554,36.69982910156228,0,0,0,0,0
1761,120310100223323,55.56180547183554,36.71081542968727,0,0,0,0,0
1762,120310100230000,55.65508921421172,36.74377441406228,0,0,0,0,0
1763,120310100230002,55.64887722929145,36.74377441406228,0,0,0,0,0
1764,120310100230332,55.61158453088292,36.80969238281228,0,0,0,0,0
1765,120310100231000,55.65508921421172,36.83166503906229,0,0,0,0,0
1766,120310100231002,55.64887722929145,36.83166503906229,0,0,0,0,0
1767,120310100231211,55.63023533536645,36.86462402343728,0,0,0,0,0
1768,120310100231213,55.62401939071567,36.86462402343728,0,0,0,0,0
1769,120310100231221,55.61780245591656,36.84265136718727,0,0,0,0,0
1770,120310100231223,55.61158453088292,36.84265136718727,0,0,0,0,0
1771,120310100231231,55.61780245591656,36.86462402343728,0,0,0,0,0
1772,120310100231300,55.63023533536645,36.87561035156229,0,0,0,0,0
1773,120310100231302,55.62401939071567,36.87561035156229,0,0,0,0,0
1774,120310100231320,55.61780245591656,36.87561035156229,0,0,0,0,0
1775,120310100232033,55.586702926679884,36.77673339843728,0,0,0,0,0
1776,120310100232210,55.58048004918148,36.76574707031229,0,0,0,0,0
1777,120310100232211,55.58048004918148,36.77673339843728,0,0,0,0,0
1778,120310100233000,55.60536561552858,36.83166503906229,0,0,0,0,0
1779,120310100233301,55.58048004918148,36.88659667968728,0,0,0,0,0
1780,120310100300221,55.717154643259434,36.93054199218729,0,0,0,0,0
1781,120310100301123,55.73575498543273,37.06237792968729,0,0,0,0,0
1782,120310100301300,55.729555860081675,37.05139160156227,0,0,0,0,0
1783,120310100301301,55.729555860081675,37.06237792968729,0,0,0,0,0
1784,120310100301302,55.72335574605282,37.05139160156227,0,0,0,0,0
1785,120310100301321,55.717154643259434,37.06237792968729,0,0,0,0,0
1786,120310100301330,55.717154643259434,37.07336425781228,0,0,0,0,0
1787,120310100302033,55.686134294790044,36.95251464843729,0,0,0,0,0
1788,120310100302213,55.67371923101753,36.95251464843729,0,0,0,0,0
1789,120310100302323,55.6613002094152,36.97448730468727,0,0,0,0,0
1790,120310100303001,55.70474947103216,37.01843261718728,0,0,0,0,0
1791,120310100303003,55.69854540142491,37.01843261718728,0,0,0,0,0
1792,120310100303010,55.70474947103216,37.02941894531227,0,0,0,0,0
1793,120310100303011,55.70474947103216,37.04040527343728,0,0,0,0,0
1794,120310100303012,55.69854540142491,37.02941894531227,0,0,0,0,0
1795,120310100303213,55.67371923101753,37.04040527343728,0,0,0,0,0
1796,120310100310002,55.74815027044866,37.09533691406229,0,0,0,0,0
1797,120310100310010,55.75434643028723,37.11730957031229,0,0,0,0,0
1798,120310100310012,55.74815027044866,37.11730957031229,0,0,0,0,0
1799,120310100310020,55.74195312219277,37.09533691406229,0,0,0,0,0
1800,120310100310110,55.75434643028723,37.16125488281227,0,0,0,0,0
1801,120310100310112,55.74815027044866,37.16125488281227,0,0,0,0,0
1802,120310100310201,55.729555860081675,37.10632324218728,0,0,0,0,0
1803,120310100310233,55.71095255161478,37.12829589843729,0,0,0,0,0
1804,120310100310310,55.729555860081675,37.16125488281227,0,0,0,0,0
1805,120310100310312,55.72335574605282,37.16125488281227,0,0,0,0,0
1806,120310100310332,55.71095255161478,37.16125488281227,0,0,0,0,0
1807,120310100311002,55.74815027044866,37.18322753906228,0,0,0,0,0
1808,120310100311003,55.74815027044866,37.19421386718727,0,0,0,0,0
1809,120310100311031,55.74195312219277,37.21618652343727,0,0,0,0,0
1810,120310100311032,55.73575498543273,37.20520019531229,0,0,0,0,0
1811,120310100311110,55.75434643028723,37.24914550781229,0,0,0,0,0
1812,120310100311122,55.73575498543273,37.22717285156229,0,0,0,0,0
1813,120310100311123,55.73575498543273,37.23815917968727,0,0,0,0,0
1814,120310100311132,55.73575498543273,37.24914550781229,0,0,0,0,0
1815,120310100311133,55.73575498543273,37.26013183593728,0,0,0,0,0
1816,120310100311210,55.729555860081675,37.20520019531229,0,0,0,0,0
1817,120310100311211,55.729555860081675,37.21618652343727,0,0,0,0,0
1818,120310100311212,55.72335574605282,37.20520019531229,0,0,0,0,0
1819,120310100311300,55.729555860081675,37.22717285156229,0,0,0,0,0
1820,120310100311310,55.729555860081675,37.24914550781229,0,0,0,0,0
1821,120310100312013,55.69854540142491,37.12829589843729,0,0,0,0,0
1822,120310100312101,55.70474947103216,37.15026855468729,0,0,0,0,0
1823,120310100312103,55.69854540142491,37.15026855468729,0,0,0,0,0
1824,120310100312110,55.70474947103216,37.16125488281227,0,0,0,0,0
1825,120310100312120,55.692340342706416,37.13928222656229,0,0,0,0,0
1826,120310100312202,55.67371923101753,37.09533691406229,0,0,0,0,0
1827,120310100312203,55.67371923101753,37.10632324218728,0,0,0,0,0
1828,120310100312211,55.67992725758926,37.12829589843729,0,0,0,0,0
1829,120310100312221,55.66751021498833,37.10632324218728,0,0,0,0,0
1830,120310100312300,55.67992725758926,37.13928222656229,0,0,0,0,0
1831,120310100312301,55.67992725758926,37.15026855468729,0,0,0,0,0
1832,120310100312303,55.67371923101753,37.15026855468729,0,0,0,0,0
1833,120310100312312,55.67371923101753,37.16125488281227,0,0,0,0,0
1834,120310100312320,55.66751021498833,37.13928222656229,0,0,0,0,0
1835,120310100312331,55.66751021498833,37.17224121093729,0,0,0,0,0
1836,120310100312333,55.6613002094152,37.17224121093729,0,0,0,0,0
1837,120310100313012,55.69854540142491,37.20520019531229,0,0,0,0,0
1838,120310100313021,55.692340342706416,37.19421386718727,0,0,0,0,0
1839,120310100313023,55.686134294790044,37.19421386718727,0,0,0,0,0
1840,120310100313030,55.692340342706416,37.20520019531229,0,0,0,0,0
1841,120310100313032,55.686134294790044,37.20520019531229,0,0,0,0,0
1842,120310100313131,55.692340342706416,37.26013183593728,0,0,0,0,0
1843,120310100313132,55.686134294790044,37.24914550781229,0,0,0,0,0
1844,120310100313133,55.686134294790044,37.26013183593728,0,0,0,0,0
1845,120310100313200,55.67992725758926,37.18322753906228,0,0,0,0,0
1846,120310100313201,55.67992725758926,37.19421386718727,0,0,0,0,0
1847,120310100313210,55.67992725758926,37.20520019531229,0,0,0,0,0
1848,120310100313213,55.67371923101753,37.21618652343727,0,0,0,0,0
1849,120310100313220,55.66751021498833,37.18322753906228,0,0,0,0,0
1850,120310100313221,55.66751021498833,37.19421386718727,0,0,0,0,0
1851,120310100313222,55.6613002094152,37.18322753906228,0,0,0,0,0
1852,120310100313223,55.6613002094152,37.19421386718727,0,0,0,0,0
1853,120310100313232,55.6613002094152,37.20520019531229,0,0,0,0,0
1854,120310100313233,55.6613002094152,37.21618652343727,0,0,0,0,0
1855,120310100313310,55.67992725758926,37.24914550781229,0,0,0,0,0
1856,120310100313311,55.67992725758926,37.26013183593728,0,0,0,0,0
1857,120310100313312,55.67371923101753,37.24914550781229,0,0,0,0,0
1858,120310100313313,55.67371923101753,37.26013183593728,0,0,0,0,0
1859,120310100313322,55.6613002094152,37.22717285156229,0,0,0,0,0
1860,120310100313323,55.6613002094152,37.23815917968727,0,0,0,0,0
1861,120310100313330,55.66751021498833,37.24914550781229,0,0,0,0,0
1862,120310100313331,55.66751021498833,37.26013183593728,0,0,0,0,0
1863,120310100313332,55.6613002094152,37.24914550781229,0,0,0,0,0
1864,120310100313333,55.6613002094152,37.26013183593728,0,0,0,0,0
1865,120310100320033,55.63645028995515,36.95251464843729,0,0,0,0,0
1866,120310100320121,55.64266425456805,36.97448730468727,0,0,0,0,0
1867,120310100320123,55.63645028995515,36.97448730468727,0,0,0,0,0
1868,120310100320130,55.64266425456805,36.98547363281229,0,0,0,0,0
1869,120310100320301,55.63023533536645,36.97448730468727,0,0,0,0,0
1870,120310100320310,55.63023533536645,36.98547363281229,0,0,0,0,0
1871,120310100320311,55.63023533536645,36.99645996093727,0,0,0,0,0
1872,120310100320312,55.62401939071567,36.98547363281229,0,0,0,0,0
1873,120310100320313,55.62401939071567,36.99645996093727,0,0,0,0,0
1874,120310100320321,55.61780245591656,36.97448730468727,0,0,0,0,0
1875,120310100320322,55.61158453088292,36.96350097656228,0,0,0,0,0
1876,120310100320323,55.61158453088292,36.97448730468727,0,0,0,0,0
1877,120310100320330,55.61780245591656,36.98547363281229,0,0,0,0,0
1878,120310100320332,55.61158453088292,36.98547363281229,0,0,0,0,0
1879,120310100320333,55.61158453088292,36.99645996093727,0,0,0,0,0
1880,120310100321020,55.64266425456805,37.00744628906227,0,0,0,0,0
1881,120310100321021,55.64266425456805,37.01843261718728,0,0,0,0,0
1882,120310100321023,55.63645028995515,37.01843261718728,0,0,0,0,0
1883,120310100321133,55.63645028995515,37.08435058593727,0,0,0,0,0
1884,120310100321200,55.63023533536645,37.00744628906227,0,0,0,0,0
1885,120310100321201,55.63023533536645,37.01843261718728,0,0,0,0,0
1886,120310100321203,55.62401939071567,37.01843261718728,0,0,0,0,0
1887,120310100321210,55.63023533536645,37.02941894531227,0,0,0,0,0
1888,120310100321212,55.62401939071567,37.02941894531227,0,0,0,0,0
1889,120310100321222,55.61158453088292,37.00744628906227,0,0,0,0,0
1890,120310100321311,55.63023533536645,37.08435058593727,0,0,0,0,0
1891,120310100321331,55.61780245591656,37.08435058593727,0,0,0,0,0
1892,120310100322023,55.586702926679884,36.93054199218729,0,0,0,0,0
1893,120310100322101,55.60536561552858,36.97448730468727,0,0,0,0,0
1894,120310100322110,55.60536561552858,36.98547363281229,0,0,0,0,0
1895,120310100322111,55.60536561552858,36.99645996093727,0,0,0,0,0
1896,120310100322323,55.56180547183554,36.97448730468727,0,0,0,0,0
1897,120310100322330,55.56803132184528,36.98547363281229,0,0,0,0,0
1898,120310100322331,55.56803132184528,36.99645996093727,0,0,0,0,0
1899,120310100322332,55.56180547183554,36.98547363281229,0,0,0,0,0
1900,120310100323010,55.60536561552858,37.02941894531227,0,0,0,0,0
1901,120310100323012,55.59914570976734,37.02941894531227,0,0,0,0,0
1902,120310100323013,55.59914570976734,37.04040527343728,0,0,0,0,0
1903,120310100323030,55.59292481351315,37.02941894531227,0,0,0,0,0
1904,120310100323031,55.59292481351315,37.04040527343728,0,0,0,0,0
1905,120310100323033,55.586702926679884,37.04040527343728,0,0,0,0,0
1906,120310100323100,55.60536561552858,37.05139160156227,0,0,0,0,0
1907,120310100323102,55.59914570976734,37.05139160156227,0,0,0,0,0
